filename	title	artist	place	date	caption	description	permalink	image_url
bb754xy4537_8551_4A_PM.jpg	Adobe 1990 #3	Douglas Menuez		1990	Painter David Hockney's pet dachshund at the Adobe Art Directors Invitational.		https://purl.stanford.edu/bb754xy4537	https://stacks.stanford.edu/image/iiif/bb754xy4537/8551_4A_PM/full/full/0/default.jpg
bc419vk0641_73029_08_PM.jpg	Adobe 1991	Douglas Menuez		1991	Halloween at Adobe.		https://purl.stanford.edu/bc419vk0641	https://stacks.stanford.edu/image/iiif/bc419vk0641/73029_08_PM/full/full/0/default.jpg
bc524jp9223_25665_9A_PM.jpg	NeXT 1989	Douglas Menuez		1989-06	Lunch for NeXT and Canon executives in a NeXT conference room shortly before the Japanese camera and office equipment manufacturer announced its plan to invest $100 million in NeXT for a 16.67 percent stake in the company.		https://purl.stanford.edu/bc524jp9223	https://stacks.stanford.edu/image/iiif/bc524jp9223/25665_9A_PM/full/full/0/default.jpg
bd208hv7576_43790_31A_PM.jpg	Kleiner Perkins 1996	Douglas Menuez		1996	Brook Byers, a Kleiner Perkins partner.		https://purl.stanford.edu/bd208hv7576	https://stacks.stanford.edu/image/iiif/bd208hv7576/43790_31A_PM/full/full/0/default.jpg
bd641qy9268_88229_15_PM.jpg	Sun 1992	Douglas Menuez		1992	Venture capitalist William Hearst (right) and a colleague.		https://purl.stanford.edu/bd641qy9268	https://stacks.stanford.edu/image/iiif/bd641qy9268/88229_15_PM/full/full/0/default.jpg
bd734jd7273_42340_32A_PM.jpg	Adobe Color 1990	Douglas Menuez		1990-10	Adobe introduced Adobe Illustrator 3.0 in 1990.		https://purl.stanford.edu/bd734jd7273	https://stacks.stanford.edu/image/iiif/bd734jd7273/42340_32A_PM/full/full/0/default.jpg
bf215wc7862_8300_22A_PM.jpg	Farallon B	Douglas Menuez		1986	Farallon Computing Founder Reese Jones in conversation with a colleague.		https://purl.stanford.edu/bf215wc7862	https://stacks.stanford.edu/image/iiif/bf215wc7862/8300_22A_PM/full/full/0/default.jpg
bf618my8546_82354_11_PM.jpg	Newton Launch Boston	Douglas Menuez		1993-08	Newton support staff work late at Boston Symphony Hall sorting and making badges for the 500 international journalists , analysts and consumer electronics and computer industry insiders expected at the Newton introduction the following morning.		https://purl.stanford.edu/bf618my8546	https://stacks.stanford.edu/image/iiif/bf618my8546/82354_11_PM/full/full/0/default.jpg
bg016fy8433_0767_36A_PM.jpg	NeXT, 1986-1987	Douglas Menuez		1986	Jim Ulrich, PC board designer, Caroline Rose (in white shirt), head of developer documentation, and colleagues.		https://purl.stanford.edu/bg016fy8433	https://stacks.stanford.edu/image/iiif/bg016fy8433/0767_36A_PM/full/full/0/default.jpg
bg044vg7489_88326_19A_PM.jpg	Sun 1992	Douglas Menuez		1992	Bill Joy, Sun's co-founder and chief scientist, participating in a video conference call.		https://purl.stanford.edu/bg044vg7489	https://stacks.stanford.edu/image/iiif/bg044vg7489/88326_19A_PM/full/full/0/default.jpg
bg077sz9586_NY47_21A_PM.jpg	IBM Fishkill	Douglas Menuez		1986	Bijan Davari in his office in IBM's East Fishkill, New York, facility.		https://purl.stanford.edu/bg077sz9586	https://stacks.stanford.edu/image/iiif/bg077sz9586/NY47_21A_PM/full/full/0/default.jpg
bh159yr3315_8295_35A_PM.jpg	Newton 1992 #3	Douglas Menuez		1992-09	James Joaquin, Newton developer relations expert, makes a call to the United States as Scott Zimmerman checks out French television while holed up in the Hotel Le Meridien during their visit to Paris, France, to demonstrate Newton at the Apple Expo.		https://purl.stanford.edu/bh159yr3315	https://stacks.stanford.edu/image/iiif/bh159yr3315/8295_35A_PM/full/full/0/default.jpg
bj525xh5268_8843_30_PM.jpg	Apple 1990-1991 #1	Douglas Menuez		1990-10	John Sculley, Apple CEO (left), in conversation prior to his presentation during the unveiling of Apple's long-awaited, low-cost Macintosh computers.		https://purl.stanford.edu/bj525xh5268	https://stacks.stanford.edu/image/iiif/bj525xh5268/8843_30_PM/full/full/0/default.jpg
bj642zg7120_99538_7A_PM.jpg	Apple Blueprint 1994 #2	Douglas Menuez		1994-11-21	Demonstrating the Newton, Apple Computer's line of personal digital assistants that was sold from 1993 to 1998.		https://purl.stanford.edu/bj642zg7120	https://stacks.stanford.edu/image/iiif/bj642zg7120/99538_7A_PM/full/full/0/default.jpg
bj715cs9016_8091_09_PM.jpg	Adobe 1989 Binder 1	Douglas Menuez		1989	Jeff Bartlett of Adobe Systems.		https://purl.stanford.edu/bj715cs9016	https://stacks.stanford.edu/image/iiif/bj715cs9016/8091_09_PM/full/full/0/default.jpg
bj864zt8856_8440_7_PM.jpg	Farallon 1990 Jan.-June	Douglas Menuez		1990-06-03	Farallon's company picnic.		https://purl.stanford.edu/bj864zt8856	https://stacks.stanford.edu/image/iiif/bj864zt8856/8440_7_PM/full/full/0/default.jpg
bk105rw4310_80530_23_PM.jpg	Newton 1993 #6	Douglas Menuez		1993-06	It's 1 a.m., and Daniel Paul and Tricia Chan of Newton's public relations team unwind after another 18-hour day by watching TV at Paul's Beverly Hills home. Paul, who represents Apple in Hollywood, and Chan have just finished a rehearsal with John Sculley for a Digital World speech Sculley will give in the morning.		https://purl.stanford.edu/bk105rw4310	https://stacks.stanford.edu/image/iiif/bk105rw4310/80530_23_PM/full/full/0/default.jpg
bm054vd8456_06_34A_PM.jpg	IBM 11/97	Douglas Menuez		1997-11	Peter Vettiger, manager of IBM's micro- and nanomechanics group.		https://purl.stanford.edu/bm054vd8456	https://stacks.stanford.edu/image/iiif/bm054vd8456/06_34A_PM/full/full/0/default.jpg
bm057nk6208_22136_17A_PM.jpg	Farallon 1989 Jan.-Nov	Douglas Menuez		1989-01	Reese Jones, Farallon's founder, enjoys a playful moment with a toddler in Farallon's offices.		https://purl.stanford.edu/bm057nk6208	https://stacks.stanford.edu/image/iiif/bm057nk6208/22136_17A_PM/full/full/0/default.jpg
bm102mz1130_88292_36_PM.jpg	Sun 1992	Douglas Menuez		1992	Sun employees Sanjay Radia (at board) and Peter Kessler brainstorm names for a new baby.		https://purl.stanford.edu/bm102mz1130	https://stacks.stanford.edu/image/iiif/bm102mz1130/88292_36_PM/full/full/0/default.jpg
bm197zq2912_B7-F5-S11-7_PM.jpg	Apple Rocket Science	Douglas Menuez		1995	Richard Henderson, director of computer and information services at the Walter A. Haas School of Business at the University of California at Berkeley.		https://purl.stanford.edu/bm197zq2912	https://stacks.stanford.edu/image/iiif/bm197zq2912/B7-F5-S11-7_PM/full/full/0/default.jpg
bm656df2535_8150_08A_PM.jpg	Adobe 1992 #1	Douglas Menuez		1992	Adobe's company picnic.		https://purl.stanford.edu/bm656df2535	https://stacks.stanford.edu/image/iiif/bm656df2535/8150_08A_PM/full/full/0/default.jpg
bn177tr0049_NY43_34_PM.jpg	IBM Fishkill	Douglas Menuez		1986	IBM researcher Daniel Edelstein (right) and a colleague.		https://purl.stanford.edu/bn177tr0049	https://stacks.stanford.edu/image/iiif/bn177tr0049/NY43_34_PM/full/full/0/default.jpg
bn292qs9389_0768_1A_PM.jpg	NeXT 1986	Douglas Menuez		1986-09	Susan Kare, NeXT creative director, who was one of the first ten employees of the company, and David Kelley, president of David Kelley Designs. Kelley's firm collaborated on the design of the original NeXT machine.		https://purl.stanford.edu/bn292qs9389	https://stacks.stanford.edu/image/iiif/bn292qs9389/0768_1A_PM/full/full/0/default.jpg
bn322fg6653_8325_23_PM.jpg	Farallon B	Douglas Menuez		1986	Farallon Director of Marketing Tom Rielly (right) and founder Reese Jones.		https://purl.stanford.edu/bn322fg6653	https://stacks.stanford.edu/image/iiif/bn322fg6653/8325_23_PM/full/full/0/default.jpg
bn417xr2484_12_03_PM.jpg	IBM 11/97	Douglas Menuez		1997-11	Peter Vettiger (left), manager of IBM's Micro- and Nanomechanics Group, and Gerd Binning (right), a 1986 Nobel Laureate in Physics.		https://purl.stanford.edu/bn417xr2484	https://stacks.stanford.edu/image/iiif/bn417xr2484/12_03_PM/full/full/0/default.jpg
bp061ny8153_25666_6A_PM.jpg	NeXT 1989	Douglas Menuez		1989-06-15	Canon executives enjoy lunch in a NeXT conference room shortly before the Japanese camera and office equipment manufacturer announced its plan to invest $100 million in NeXT for a 16.67 percent stake in the company.		https://purl.stanford.edu/bp061ny8153	https://stacks.stanford.edu/image/iiif/bp061ny8153/25666_6A_PM/full/full/0/default.jpg
bp494cf8663_09155_05_PM.jpg	Adobe 1988 Binder 1	Douglas Menuez		1988	Adobe's holiday party.		https://purl.stanford.edu/bp494cf8663	https://stacks.stanford.edu/image/iiif/bp494cf8663/09155_05_PM/full/full/0/default.jpg
bq417gb4092_9647_18A_PM.jpg	Adobe 1991 #1	Douglas Menuez		1991	Japanese artist Susumu Endo.		https://purl.stanford.edu/bq417gb4092	https://stacks.stanford.edu/image/iiif/bq417gb4092/9647_18A_PM/full/full/0/default.jpg
br231ry0084_46599_36_PM.jpg	Kleiner Perkins 1996	Douglas Menuez		1996-09	Clinton dinner.		https://purl.stanford.edu/br231ry0084	https://stacks.stanford.edu/image/iiif/br231ry0084/46599_36_PM/full/full/0/default.jpg
br596gj8158_8844_32_PM.jpg	Apple 1990-1991 #1	Douglas Menuez		1990	Apple CEO John Sculley (left) with Michael Spindler, president of Apple Europe who replaced Sculley as CEO in June 1993.		https://purl.stanford.edu/br596gj8158	https://stacks.stanford.edu/image/iiif/br596gj8158/8844_32_PM/full/full/0/default.jpg
br729ww9012_120_04A_PM.jpg	IBM 12/97	Douglas Menuez		1997-12	IBM researchers (left to right) John Dukovic, Cyprian Uzoh, Tom Theis and Panayotis Andricacos.		https://purl.stanford.edu/br729ww9012	https://stacks.stanford.edu/image/iiif/br729ww9012/120_04A_PM/full/full/0/default.jpg
br852zw4521_8324_18A_PM.jpg	Farallon 1990 Jan.-June	Douglas Menuez		1990	Farallon's founder Reese Jones and colleagues.		https://purl.stanford.edu/br852zw4521	https://stacks.stanford.edu/image/iiif/br852zw4521/8324_18A_PM/full/full/0/default.jpg
bs124vp5737_16928_05A_PM.jpg	Adobe 1988 Binder 1	Douglas Menuez		1988	Doug Brotz, engineer in Adobe's Systems Product Division (left), with Adobe co-founders John Warnock and Chuck Geschke (center) and Steve MacDonald, vice president of sales for Adobe's Systems Products Division (seated).		https://purl.stanford.edu/bs124vp5737	https://stacks.stanford.edu/image/iiif/bs124vp5737/16928_05A_PM/full/full/0/default.jpg
bs235nt8430_88248A_31_PM.jpg	Sun 1992	Douglas Menuez		1992	Sun employees at an off-site retreat at the Sonoma Mission Inn in Sonoma, California.		https://purl.stanford.edu/bs235nt8430	https://stacks.stanford.edu/image/iiif/bs235nt8430/88248A_31_PM/full/full/0/default.jpg
bs270rn8870_63455_24A_PM.jpg	Newton 1993 #1	Douglas Menuez		1993-01	Michael Tchao, Newton product marketing manager, and Tricia Chan of the public relations team.		https://purl.stanford.edu/bs270rn8870	https://stacks.stanford.edu/image/iiif/bs270rn8870/63455_24A_PM/full/full/0/default.jpg
bs388jk1870_43790_32A_PM.jpg	Kleiner Perkins 1996	Douglas Menuez		1996	Vinod Khosla (standing) and Brook Byers (seated with pen in hand) of Kleiner Perkins along with unidentified male colleagues.		https://purl.stanford.edu/bs388jk1870	https://stacks.stanford.edu/image/iiif/bs388jk1870/43790_32A_PM/full/full/0/default.jpg
bs441hq8287_43827_29A_PM.jpg	Kleiner Perkins 1996	Douglas Menuez		1996	Kleiner Perkins Affiliated Partner William Hearst.		https://purl.stanford.edu/bs441hq8287	https://stacks.stanford.edu/image/iiif/bs441hq8287/43827_29A_PM/full/full/0/default.jpg
bv042qf7483_09150_05_PM.jpg	Adobe 1988 Binder 1	Douglas Menuez		1988	The set-up for Adobe's 1988 holiday party.		https://purl.stanford.edu/bv042qf7483	https://stacks.stanford.edu/image/iiif/bv042qf7483/09150_05_PM/full/full/0/default.jpg
bv275md3914_82365_7_PM.jpg	Newton Launch Boston	Douglas Menuez		1993-08-02	Newton team members let loose at a Boston nightclub following Newton's product introduction earlier in the day.		https://purl.stanford.edu/bv275md3914	https://stacks.stanford.edu/image/iiif/bv275md3914/82365_7_PM/full/full/0/default.jpg
bv563yt7385_08_53_PM.jpg	NetObjects 1996	Douglas Menuez		1996	The co-founders of NetObjects (left to right): Clement Mok, Samir Arora and David Kleinberg.		https://purl.stanford.edu/bv563yt7385	https://stacks.stanford.edu/image/iiif/bv563yt7385/08_53_PM/full/full/0/default.jpg
bv624cz4274_11580_34A_PM.jpg	Adobe 1989 Binder 1	Douglas Menuez		1989	Adobe co-founders John Warnock (right) and Chuck Geschke.		https://purl.stanford.edu/bv624cz4274	https://stacks.stanford.edu/image/iiif/bv624cz4274/11580_34A_PM/full/full/0/default.jpg
bw777mm8533_04159_18A_PM.jpg	Adobe 1988 Binder 1	Douglas Menuez		1988	Adobe co-founder John Warnock in conversation with Christina Liberman, Apple Computer account manager for Adobe's Systems Products Division.		https://purl.stanford.edu/bw777mm8533	https://stacks.stanford.edu/image/iiif/bw777mm8533/04159_18A_PM/full/full/0/default.jpg
bw839pq1451_64809_20_PM.jpg	Newton 1993 #3	Douglas Menuez		1993-04	Apple Chairman John Sculley (left) and General Manager of Apple's Personal Interactive Electronics Division Gaston Bastiaens (right) with an unidentified male colleague (center).		https://purl.stanford.edu/bw839pq1451	https://stacks.stanford.edu/image/iiif/bw839pq1451/64809_20_PM/full/full/0/default.jpg
by026sk9113_8844_29_PM.jpg	Apple 1990-1991 #1	Douglas Menuez		1990-10	Apple CEO John Sculley (left) with Michael Spindler, COO of Apple, who replaced Sculley as CEO in June 1993.		https://purl.stanford.edu/by026sk9113	https://stacks.stanford.edu/image/iiif/by026sk9113/8844_29_PM/full/full/0/default.jpg
by027nb0069_19409_32_PM.jpg	Adobe 1988 Binder 1	Douglas Menuez		1988-09-11	John Warnock, Adobe co-founder (right), enjoys a game of pool with a colleague during an employee gathering at his home.		https://purl.stanford.edu/by027nb0069	https://stacks.stanford.edu/image/iiif/by027nb0069/19409_32_PM/full/full/0/default.jpg
by544xt9584_8428_20_PM.jpg	Apple 1992 #1	Douglas Menuez		1992-10	Apple's executive management team (from left to right): Kevin Sullivan, senior vice president of human resources; Joseph Graziano, executive vice president and chief financial officer; Michael Spindler, president and chief operating officer; John Sculley, chairman of the board and chief executive officer; David Nagel, senior vice president of the advanced technology group; and Albert Eisenstat, executive vice president and secretary, in the Apple Research and Development Center in Cupertino California.		https://purl.stanford.edu/by544xt9584	https://stacks.stanford.edu/image/iiif/by544xt9584/8428_20_PM/full/full/0/default.jpg
bz398rt2254_74006_18_PM.jpg	Kleiner Perkins 1991	Douglas Menuez		1991-12	John Doerr, a Kleiner Perkins partner (right), in conversation with an unidentified colleague.		https://purl.stanford.edu/bz398rt2254	https://stacks.stanford.edu/image/iiif/bz398rt2254/74006_18_PM/full/full/0/default.jpg
bz479yp8307_08980_3_PM.jpg	Adobe 1988 Binder 1	Douglas Menuez		1988-12	Adobe added Kanji printer products in 1988, making PostScript the first truly international standard for computer printing.		https://purl.stanford.edu/bz479yp8307	https://stacks.stanford.edu/image/iiif/bz479yp8307/08980_3_PM/full/full/0/default.jpg
bz759hj0843_88195_21_PM.jpg	Sun 1992	Douglas Menuez		1992	Sun co-founder Scott McNealy.		https://purl.stanford.edu/bz759hj0843	https://stacks.stanford.edu/image/iiif/bz759hj0843/88195_21_PM/full/full/0/default.jpg
bz982mx1519_82338_19_PM.jpg	Newton Launch Boston	Douglas Menuez		1993-08	Apple Chairman John Sculley with Panasonic Executive Vice President Akira Fujio as Panasonic Assistant General Manager William Gardner looks on. Matsushita licensed Newton technology with plans to produce products through its Panasonic subsidiary.		https://purl.stanford.edu/bz982mx1519	https://stacks.stanford.edu/image/iiif/bz982mx1519/82338_19_PM/full/full/0/default.jpg
cb169fk3719_08248_10_PM.jpg	Kleiner Perkins 1992	Douglas Menuez		1992	Sun Microsystems co-founder Scott McNealy.		https://purl.stanford.edu/cb169fk3719	https://stacks.stanford.edu/image/iiif/cb169fk3719/08248_10_PM/full/full/0/default.jpg
cb552nz4265_8851_19_PM.jpg	Apple 1990-1991 #1	Douglas Menuez		1990	Apple CEO John Sculley shakes hands with an Apple employee.		https://purl.stanford.edu/cb552nz4265	https://stacks.stanford.edu/image/iiif/cb552nz4265/8851_19_PM/full/full/0/default.jpg
cb759hp7689_05178_09A_PM.jpg	NeXT 1988	Douglas Menuez		1988	The NeXT workstation.		https://purl.stanford.edu/cb759hp7689	https://stacks.stanford.edu/image/iiif/cb759hp7689/05178_09A_PM/full/full/0/default.jpg
cc018tg7213_8286_14A_PM.jpg	Newton 1992 #3	Douglas Menuez		1992-09	James Joaquin, Newton developer relations expert, gets made-up before going on stage in Paris, France, to demonstrate Newton to the European press.		https://purl.stanford.edu/cc018tg7213	https://stacks.stanford.edu/image/iiif/cc018tg7213/8286_14A_PM/full/full/0/default.jpg
cc571bn7258_NY25_20_PM.jpg	IBM	Douglas Menuez		1986	IBM Research Manager Lisa Su and a colleague.		https://purl.stanford.edu/cc571bn7258	https://stacks.stanford.edu/image/iiif/cc571bn7258/NY25_20_PM/full/full/0/default.jpg
cd790mn8622_04158_25A_PM.jpg	Adobe 1988 Binder 1	Douglas Menuez		1988	Leslie Bixel, product manager for Adobe's Application Products Division (seated at right), and colleagues.		https://purl.stanford.edu/cd790mn8622	https://stacks.stanford.edu/image/iiif/cd790mn8622/04158_25A_PM/full/full/0/default.jpg
cg006gr0938_63480_7_PM.jpg	Adobe Annual 1990-2	Douglas Menuez		1990-11	Chuck Geschke, Adobe's president and chief operating officer.		https://purl.stanford.edu/cg006gr0938	https://stacks.stanford.edu/image/iiif/cg006gr0938/63480_7_PM/full/full/0/default.jpg
cg064ry9737_16155_4A_PM.jpg	Farallon 1989 Jan.-Nov	Douglas Menuez		1989-01	A Farallon employee at work and accompanied by his children.		https://purl.stanford.edu/cg064ry9737	https://stacks.stanford.edu/image/iiif/cg064ry9737/16155_4A_PM/full/full/0/default.jpg
cg433qx8415_08980_19A_PM.jpg	Adobe 1988 Binder 1	Douglas Menuez		1988	Adobe added Kanji printer products in 1988, making PostScript the first truly international standard for computer printing.		https://purl.stanford.edu/cg433qx8415	https://stacks.stanford.edu/image/iiif/cg433qx8415/08980_19A_PM/full/full/0/default.jpg
ch013gf1113_8280_21_PM.jpg	Newton 1992 #3	Douglas Menuez		1992-09	James Joaquin, Newton developer relations expert.		https://purl.stanford.edu/ch013gf1113	https://stacks.stanford.edu/image/iiif/ch013gf1113/8280_21_PM/full/full/0/default.jpg
ch108ph3886_18150_2_PM.jpg	Adobe 1988 Binder 1	Douglas Menuez		1988-08	Chuck Geschke, Adobe president and chief operating officer.		https://purl.stanford.edu/ch108ph3886	https://stacks.stanford.edu/image/iiif/ch108ph3886/18150_2_PM/full/full/0/default.jpg
ch610yg3799_74012_32_PM.jpg	Kleiner Perkins 1991	Douglas Menuez		1991-12	Doug Mackenzie and Vinod Khosla of Kleiner Perkins.		https://purl.stanford.edu/ch610yg3799	https://stacks.stanford.edu/image/iiif/ch610yg3799/74012_32_PM/full/full/0/default.jpg
cj200jr9298_82335_30A_PM.jpg	Newton Launch Boston	Douglas Menuez		1993-08	Apple Chairman John Sculley with Newton team members.		https://purl.stanford.edu/cj200jr9298	https://stacks.stanford.edu/image/iiif/cj200jr9298/82335_30A_PM/full/full/0/default.jpg
cj253tb7758_06_49_PM.jpg	NetObjects 1996	Douglas Menuez		1996	The co-founders of NetObjects (left to right in front row): Clement Mok, Samir Arora and David Kleinberg, along with Vice President of Business Development Tom Melcher (seated, second row) and Vice President of Product Development Sal Arora (standing, second row).		https://purl.stanford.edu/cj253tb7758	https://stacks.stanford.edu/image/iiif/cj253tb7758/06_49_PM/full/full/0/default.jpg
ck530ch8933_9053_29_PM.jpg	Adobe Annual 1990-2	Douglas Menuez		1990	Adobe founder Chuck Geschke (right) and a colleague.		https://purl.stanford.edu/ck530ch8933	https://stacks.stanford.edu/image/iiif/ck530ch8933/9053_29_PM/full/full/0/default.jpg
ck876vr1702_07111_20A_PM.jpg	NeXT 1988	Douglas Menuez		1988	NeXT CEO Steve Jobs (right) in conversation with a colleague.		https://purl.stanford.edu/ck876vr1702	https://stacks.stanford.edu/image/iiif/ck876vr1702/07111_20A_PM/full/full/0/default.jpg
ck921br6525_42346_16_PM.jpg	Adobe Color 1990	Douglas Menuez		1990	Adobe employees prepare boxes to ship Adobe's Illustrator software.		https://purl.stanford.edu/ck921br6525	https://stacks.stanford.edu/image/iiif/ck921br6525/42346_16_PM/full/full/0/default.jpg
cm796qg7420_8428_30_PM.jpg	Apple 1992 #1	Douglas Menuez		1992-10	Apple's executive management team (from left to right): Kevin Sullivan, senior vice president of human resources; Joseph Graziano, executive vice president and chief financial officer; Michael Spindler, president and chief operating officer; John Sculley, chairman of the board and chief executive officer; David Nagel, senior vice president of the advanced technology group; and Albert Eisenstat, executive vice president and secretary, in the Apple Research and Development Center in Cupertino California.		https://purl.stanford.edu/cm796qg7420	https://stacks.stanford.edu/image/iiif/cm796qg7420/8428_30_PM/full/full/0/default.jpg
cm891ht6690_73033_40_PM.jpg	Adobe 1991	Douglas Menuez		1991	Adobe Creative Director Russell Brown costumed for Halloween.		https://purl.stanford.edu/cm891ht6690	https://stacks.stanford.edu/image/iiif/cm891ht6690/73033_40_PM/full/full/0/default.jpg
cn011yz4407_64302_21A_PM.jpg	Newton 1993 #2	Douglas Menuez		1993-03	Michael Witlin, Newton event producer (in white shirt), gives directions.		https://purl.stanford.edu/cn011yz4407	https://stacks.stanford.edu/image/iiif/cn011yz4407/64302_21A_PM/full/full/0/default.jpg
cn072jv9588_19412_6_PM.jpg	Adobe 1988 Binder 1	Douglas Menuez		1988	Celebrating at an Adobe party at John Warnock's home.		https://purl.stanford.edu/cn072jv9588	https://stacks.stanford.edu/image/iiif/cn072jv9588/19412_6_PM/full/full/0/default.jpg
cn279rw6678_71128_9A_PM.jpg	Adobe 1991 #1	Douglas Menuez		1991-08	Colleen Pouliot, general counsel and secretary.		https://purl.stanford.edu/cn279rw6678	https://stacks.stanford.edu/image/iiif/cn279rw6678/71128_9A_PM/full/full/0/default.jpg
cn386px2615_82361_15A_PM.jpg	Newton Launch Boston	Douglas Menuez		1993-08-02	John Sculley, Apple chairman, and Akira Fujio, Panasonic executive vice president, pose for Yasuhiko Isobe, Panasonic project manager while Gaston Bastiaens, general manager of Apple's Personal Interactive Electronics Division, and William Gardner, Panasonic general manager, look on.		https://purl.stanford.edu/cn386px2615	https://stacks.stanford.edu/image/iiif/cn386px2615/82361_15A_PM/full/full/0/default.jpg
cn969cz2552_8845_25_PM.jpg	Apple 1990-1991 #1	Douglas Menuez		1990	The introduction of the Mac Classic.		https://purl.stanford.edu/cn969cz2552	https://stacks.stanford.edu/image/iiif/cn969cz2552/8845_25_PM/full/full/0/default.jpg
cp306mz2706_08980_27A_PM.jpg	Adobe 1988 Binder 1	Douglas Menuez		1988	Adobe added Kanji printer products in 1988, making PostScript the first truly international standard for computer printing.		https://purl.stanford.edu/cp306mz2706	https://stacks.stanford.edu/image/iiif/cp306mz2706/08980_27A_PM/full/full/0/default.jpg
cq223ww7066_19412_5_PM.jpg	Adobe 1988 Binder 1	Douglas Menuez		1988	Russell Brown, Adobe creative director, and colleagues having fun at a company celebration.		https://purl.stanford.edu/cq223ww7066	https://stacks.stanford.edu/image/iiif/cq223ww7066/19412_5_PM/full/full/0/default.jpg
cq560zh7694_8087_33_PM.jpg	Adobe 1989 Binder 1	Douglas Menuez		1989	John Brandon, national sales manager for Adobe's Application Products Division.		https://purl.stanford.edu/cq560zh7694	https://stacks.stanford.edu/image/iiif/cq560zh7694/8087_33_PM/full/full/0/default.jpg
cq649nf0733_NY01_11_PM.jpg	IBM	Douglas Menuez		1997-11	A technician working in an IBM fabrication plant.		https://purl.stanford.edu/cq649nf0733	https://stacks.stanford.edu/image/iiif/cq649nf0733/NY01_11_PM/full/full/0/default.jpg
cq770wy6068_8860_16A_PM.jpg	Apple 1990-1991 #1	Douglas Menuez		1990	Apple Computer CEO John Sculley.		https://purl.stanford.edu/cq770wy6068	https://stacks.stanford.edu/image/iiif/cq770wy6068/8860_16A_PM/full/full/0/default.jpg
cr115nb0885_63458_21A_PM.jpg	Newton 1993 #1	Douglas Menuez		1993-01	Steve Capps, Newton lead software engineer (left), and Michael Tchao, Newton product marketing manager.		https://purl.stanford.edu/cr115nb0885	https://stacks.stanford.edu/image/iiif/cr115nb0885/63458_21A_PM/full/full/0/default.jpg
cr281xs2915_65_22A_PM.jpg	IBM 11/97 Burlington	Douglas Menuez		1997-11	IBM clean room technicians.		https://purl.stanford.edu/cr281xs2915	https://stacks.stanford.edu/image/iiif/cr281xs2915/65_22A_PM/full/full/0/default.jpg
cs659ts6839_8842_8A_PM.jpg	Apple 1990-1991 #1	Douglas Menuez		1990	Apple CEO John Sculley (center) with Michael Spindler, COO of Apple (next to Sculley), and unidentified female colleagues.		https://purl.stanford.edu/cs659ts6839	https://stacks.stanford.edu/image/iiif/cs659ts6839/8842_8A_PM/full/full/0/default.jpg
ct131th9746_99808_24A_PM.jpg	Apple Blueprint Book 2, 1994	Douglas Menuez		1994	Apple Computer CEO Michael Spindler in conversation with a colleague.		https://purl.stanford.edu/ct131th9746	https://stacks.stanford.edu/image/iiif/ct131th9746/99808_24A_PM/full/full/0/default.jpg
ct187mk8617_22063_04_PM.jpg	Farallon 1989 Jan.-Nov	Douglas Menuez		1989	Tom Rielly, Farallon's director of marketing.		https://purl.stanford.edu/ct187mk8617	https://stacks.stanford.edu/image/iiif/ct187mk8617/22063_04_PM/full/full/0/default.jpg
ct968rc1411_8075_03_PM.jpg	Adobe 1989 Binder 1	Douglas Menuez		1989	Dave Pratt, Adobe's vice president and general manager of the Application Products Division.		https://purl.stanford.edu/ct968rc1411	https://stacks.stanford.edu/image/iiif/ct968rc1411/8075_03_PM/full/full/0/default.jpg
cv770rd9515_0767_23A_PM.jpg	NeXT, 1986-1987	Douglas Menuez		1986	NeXT founder Steve Jobs.		https://purl.stanford.edu/cv770rd9515	https://stacks.stanford.edu/image/iiif/cv770rd9515/0767_23A_PM/full/full/0/default.jpg
cx054yh1471_07_42_PM.jpg	NetObjects 1996	Douglas Menuez		1996	The co-founders of NetObjects (left to right): Clement Mok, Samir Arora and David Kleinberg.		https://purl.stanford.edu/cx054yh1471	https://stacks.stanford.edu/image/iiif/cx054yh1471/07_42_PM/full/full/0/default.jpg
cx066vr2915_8704_24_PM.jpg	Farallon 1990 July-Dec	Douglas Menuez		1990	Farallon Computing founder Reese Jones on the phone in his office.		https://purl.stanford.edu/cx066vr2915	https://stacks.stanford.edu/image/iiif/cx066vr2915/8704_24_PM/full/full/0/default.jpg
cy821jk3335_8842_29A_PM.jpg	Apple 1990-1991 #1	Douglas Menuez		1990-10	Apple Computer co-founder Steve Wozniak (left) and John Sculley (right), who joined Apple in 1983 as president and CEO and added chairman to his title in 1986.		https://purl.stanford.edu/cy821jk3335	https://stacks.stanford.edu/image/iiif/cy821jk3335/8842_29A_PM/full/full/0/default.jpg
cz070jv9704_74024_22A_PM.jpg	Kleiner Perkins 1991	Douglas Menuez		1991-12	Brook Byers, a Kleiner Perkins partner, in foreground.		https://purl.stanford.edu/cz070jv9704	https://stacks.stanford.edu/image/iiif/cz070jv9704/74024_22A_PM/full/full/0/default.jpg
cz398xt4000_02_29_PM.jpg	IBM CEO 12/97	Douglas Menuez		1997-12	IBM Chairman of the Board and CEO Louis Gerstner.		https://purl.stanford.edu/cz398xt4000	https://stacks.stanford.edu/image/iiif/cz398xt4000/02_29_PM/full/full/0/default.jpg
